,MOTHER_JOB,FATHER_JOB,GENDER,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),GRADE
2094,3,3,0,16.33333333,15.6,16
2095,3,3,0,12.5625,12.85714286,13
2096,5,5,0,0.0,0.0,0
2097,5,5,0,12.4,12.0,12
2098,5,5,0,13.78125,13.78125,14
2099,5,5,0,12.16666667,11.66666667,12
2100,5,5,0,11.8,11.83333333,12
2101,5,4,0,10.8,12.0,11
2102,5,5,0,13.26,14.28625,14
2103,4,1,0,12.0,10.66666667,11
2104,5,5,0,11.875,14.42857143,13
2105,5,5,0,12.16,13.4,13
2106,4,4,0,15.0,12.5,14
2107,5,5,0,13.33333333,13.2,13
2108,3,5,0,11.5,11.8,12
2109,3,3,0,14.42857143,13.0,14
2110,5,2,0,13.0,15.33333333,14
2111,5,3,0,15.0,14.33333333,15
2112,5,5,0,15.15555556,16.8,16
2113,5,5,0,10.66666667,11.85714286,11
2114,5,5,0,11.0,11.25,11
2115,5,5,0,0.0,0.0,0
2116,5,5,0,12.28571429,12.0,12
2117,5,5,0,12.82875,12.82875,13
2118,5,5,0,12.66666667,14.4,14
2119,5,5,0,0.0,0.0,0
2120,5,5,0,13.0,0.0,7
2121,5,5,0,10.875,12.4,12
2122,5,5,0,12.8,11.6,12
2123,5,5,0,11.28571429,0.0,6
2124,4,4,0,0.0,0.0,0
2125,5,5,0,0.0,10.0,5
2126,5,5,0,13.76666667,13.74444444,14
2127,2,2,0,12.75833333,12.75833333,13
2128,5,5,0,0.0,0.0,0
2129,5,5,0,12.66666667,13.25,13
2130,4,5,0,12.0,12.75,12
2131,5,5,0,12.25,12.0,12
2132,5,5,0,11.33333333,12.2,12
2133,5,5,0,13.50714286,13.05,13
2134,2,2,0,13.61428571,13.61428571,14
2135,5,2,0,0.0,0.0,0
2136,5,5,0,11.5,12.16666667,12
2137,5,5,0,12.33333333,12.5,12
2138,5,5,0,11.97142857,14.4375,13
2139,5,5,0,13.0,11.5,12
2140,5,5,0,12.38571429,12.72857143,13
2141,5,5,0,13.5,11.28571429,12
2142,5,5,0,12.16666667,13.28571429,13
2143,3,4,0,0.0,0.0,0
2144,5,5,0,11.66666667,13.66666667,13
2145,3,3,0,12.4,14.16666667,13
2146,5,5,0,13.4,12.83333333,13
2147,5,5,0,12.0,12.5,12
2148,5,5,0,14.2,14.8,15
2149,5,5,0,12.125,14.42857143,13
2150,4,4,0,13.85714286,13.28571429,14
2151,3,5,0,11.75,12.33333333,12
2152,5,5,0,14.28333333,13.12555556,14
2153,5,5,0,13.27272727,13.0,13
2154,5,5,0,14.66666667,15.14285714,15
2155,5,5,0,15.115,15.092,15
2156,5,2,0,0.0,0.0,0
2157,5,5,0,15.0,13.14285714,14
2158,4,5,0,13.2,14.33333333,14
2159,5,5,0,11.0,10.33333333,11
2160,2,3,0,14.56571429,14.56571429,15
2161,1,1,0,12.0,10.75,11
2162,5,5,0,0.0,0.0,0
2163,4,4,0,13.79666667,13.775,14
2164,4,4,0,14.83333333,15.33333333,15
2165,5,4,0,12.83333333,13.83333333,13
2166,5,5,0,14.96285714,14.96285714,15
2167,5,5,0,12.0,11.2,12
2168,4,3,0,12.4,12.8,13
2169,3,2,0,15.57142857,17.16666667,16
2170,5,5,0,13.71428571,13.71428571,14
2171,5,5,0,13.14285714,12.16666667,13
2172,5,5,0,15.0,11.0,13
2173,5,3,0,13.0,0.0,7
2174,5,4,0,12.0,12.75,12
2175,5,2,0,0.0,0.0,0
2176,5,4,0,15.16666667,14.16666667,15
2177,1,1,0,12.0,10.5,11
2178,5,5,0,13.64285714,14.77272727,14
2179,5,5,0,12.66666667,12.71428571,13
2180,5,5,0,0.0,0.0,0
2181,5,5,0,10.8,10.5,11
2182,5,5,0,14.25,13.06363636,14
2183,5,4,0,12.15384615,12.9,13
2184,4,5,0,11.5,10.5,11
2185,5,5,0,12.25,12.33333333,12
2186,5,5,0,12.0,11.14285714,12
2187,5,5,0,13.40375,13.40375,13
2188,3,4,0,11.33333333,12.66666667,12
2189,5,5,1,12.2,12.33333333,12
2190,5,5,1,0.0,0.0,0
2191,3,4,1,0.0,0.0,0
2192,3,5,1,16.16666667,16.0,16
2193,5,5,1,11.0,11.0,11
2194,5,5,1,0.0,0.0,0
2195,5,5,1,12.0,12.28571429,12
2196,5,5,1,10.5,12.25,11
2197,5,5,1,11.66666667,10.33333333,11
2198,5,5,1,11.0,10.0,11
2199,5,5,1,0.0,0.0,0
2200,5,5,1,12.5,0.0,6
2201,5,2,1,11.29444444,12.6,12
2202,5,5,1,11.2,12.5,12
2203,5,5,1,0.0,0.0,0
2204,5,5,1,13.2,11.8,13
2205,5,5,1,14.14285714,14.125,14
2206,4,4,1,0.0,0.0,0
2207,5,5,1,0.0,13.33333333,7
2208,5,5,1,12.33333333,10.57142857,11
2209,5,5,1,0.0,0.0,0
2210,5,5,1,13.1,13.1,13
2211,5,5,1,13.5,13.16666667,13
2212,5,5,1,10.2,12.0,11
2213,5,5,1,11.57142857,13.0,12
2214,5,5,1,15.28571429,15.16666667,15
2215,3,5,1,12.6,11.0,12
2216,3,3,1,13.43333333,13.6,14
2217,5,5,1,11.6,11.0,11
2218,5,5,1,14.66666667,13.5,14
2219,5,5,1,14.66666667,14.66666667,15
2220,5,5,1,12.74285714,12.74285714,13
2221,5,5,1,11.975,13.12857143,13
2222,3,4,1,12.25,11.66666667,12
2223,5,5,1,0.0,0.0,0
2224,5,5,1,14.93571429,14.93571429,15
2225,5,5,1,10.5,10.0,10
2226,4,4,1,13.33333333,13.0,13
2227,5,5,1,0.0,0.0,0
2228,5,4,1,13.8,14.0,14
2229,4,5,1,11.83333333,10.75,11
2230,5,5,1,0.0,0.0,0
2231,3,3,1,0.0,0.0,0
2232,2,2,1,10.0,0.0,5
2233,1,1,1,11.5,11.66666667,12
2234,5,5,1,10.66666667,12.0,11
2235,5,5,1,0.0,0.0,0
2236,5,5,1,12.75,13.0,13
2237,5,5,1,0.0,0.0,0
2238,5,5,1,11.33333333,11.33333333,11
2239,5,5,1,0.0,0.0,0
2240,4,5,1,13.0,12.2,13
2241,5,5,1,10.75,11.33333333,11
2242,5,5,1,12.0,10.5,11
2243,5,5,1,13.46285714,13.90625,14
2244,5,5,1,10.0,10.0,10
2245,5,5,1,12.33333333,13.66666667,13
2246,5,5,1,12.52857143,12.41666667,12
2247,5,5,1,0.0,0.0,0
2248,5,5,1,0.0,0.0,0
2249,5,5,1,13.6,13.25,13
2250,5,4,1,12.33333333,14.0,13
2251,5,5,1,11.45454545,12.25,12
2252,3,3,1,13.5,14.4,14
2253,1,1,1,0.0,0.0,0
2254,5,5,1,11.0,0.0,6
2255,5,5,1,13.71428571,14.33333333,14
2256,5,5,1,12.36363636,12.25,12
2257,3,3,1,10.66666667,11.5,11
2258,3,3,1,12.0,12.66666667,12
2259,5,5,1,12.85714286,13.16666667,13
2260,5,5,1,13.125,12.71428571,13
2261,5,5,1,0.0,11.5,6
2262,3,4,1,13.5,0.0,7
2263,5,5,1,15.09090909,15.0,15
2264,5,5,1,12.4,11.8,12
2265,4,5,1,14.0,14.8,14
2266,5,5,1,13.5,13.0,13
2267,4,5,1,0.0,0.0,0
2268,3,5,1,12.65,10.66666667,12
2269,2,2,1,0.0,0.0,0
2270,5,5,1,0.0,0.0,0
2271,5,5,1,13.33333333,12.8,13
2272,5,5,1,11.33333333,11.14285714,11
2273,1,1,1,0.0,0.0,0
2274,5,5,1,0.0,0.0,0
2275,5,3,1,11.66666667,10.5,11
2276,5,5,1,12.16666667,14.42857143,13
2277,5,4,1,13.33333333,12.75,13
2278,5,5,1,11.4,11.0,11
2279,5,5,1,12.14285714,0.0,6
2280,5,3,1,13.05882353,12.30769231,13
2281,5,5,1,11.75,10.5,11
2282,5,5,1,11.83333333,10.0,11
2283,2,3,1,12.4,11.8,12
2284,5,5,1,13.42857143,11.5,12
2285,5,5,1,0.0,0.0,0
2286,5,5,1,11.0,13.4,12
2287,4,4,1,13.625,14.42857143,14
2288,5,5,1,11.8,11.5,12
2289,3,5,1,0.0,0.0,0
2290,3,3,1,15.0,13.5,14
2291,5,5,1,10.8,11.0,11
2292,5,5,1,13.66666667,11.33333333,13
2293,5,5,1,12.83333333,13.33333333,13
2294,5,5,1,0.0,0.0,0
2295,5,5,1,15.125,13.42857143,14
2296,4,4,1,0.0,10.0,5
2297,3,3,1,11.4,11.0,11
2298,5,5,1,12.25,11.0,12
2299,5,5,1,0.0,0.0,0
2300,4,3,1,14.0,14.0,14
2301,5,5,1,12.33333333,10.8,12
2302,5,5,1,10.66666667,11.0,11
2303,3,4,1,11.83333333,14.71428571,13
2304,5,5,1,0.0,0.0,0
2305,5,5,1,11.66666667,12.16666667,12
2306,3,4,1,13.0,0.0,7
2307,3,5,1,0.0,0.0,0
2308,5,5,1,0.0,0.0,0
2309,4,4,1,13.0,14.2,14
2310,5,5,1,13.85714286,14.0,14
2311,5,5,1,13.39166667,12.4875,13
2312,1,5,1,12.75,0.0,6
2313,5,5,1,14.5,14.6,15
2314,4,5,1,12.16666667,12.16666667,12
2315,5,5,1,15.4,15.6,16
2316,5,4,1,13.33333333,16.0,15
2317,4,4,1,0.0,0.0,0
2318,5,5,1,0.0,0.0,0
2319,5,5,1,13.71428571,14.71428571,14
2320,5,3,1,12.25,0.0,6
2321,5,3,1,16.0,16.5,16
2322,5,5,1,11.0,13.0,12
2323,5,5,1,14.08571429,14.08571429,14
2324,5,3,1,10.16666667,10.5,10
2325,5,5,1,10.0,0.0,5
2326,3,5,1,0.0,10.0,5
2327,2,5,1,10.5,10.66666667,11
2328,5,3,1,0.0,0.0,0
2329,5,5,1,0.0,0.0,0
2330,1,1,1,0.0,0.0,0
2331,5,5,1,0.0,0.0,0
2332,5,5,1,13.33333333,12.4,13
2333,5,5,1,0.0,0.0,0
2334,5,5,1,13.57142857,14.33333333,14
2335,4,4,1,12.83333333,11.16666667,12
2336,5,5,1,10.25,11.2,11
2337,5,5,1,0.0,0.0,0
2338,5,5,1,14.5,13.33333333,14
2339,5,5,1,15.8,13.71428571,15
2340,5,5,1,0.0,0.0,0
2341,5,5,1,12.5,14.66666667,14
2342,5,2,1,11.66666667,11.5,12
2343,5,5,1,13.0,13.0,13
2344,3,3,1,12.12142857,11.50625,12
2345,4,5,1,14.22222222,13.75,14
2346,5,5,1,12.5,13.25,13
2347,5,4,1,12.16666667,15.28571429,14
2348,4,4,1,0.0,0.0,0
2349,5,5,1,12.66666667,11.5,12
2350,5,5,1,13.61428571,13.61428571,14
2351,4,5,1,12.85714286,14.3,14
2352,2,3,1,14.0,14.2,14
2353,5,5,1,14.75,11.8,13
2354,5,5,1,0.0,0.0,0
2355,3,4,1,13.625,14.28571429,14
2356,5,4,1,0.0,0.0,0
2357,5,5,1,11.8,11.875,12
2358,3,3,1,15.125,14.6,15
2359,3,4,1,11.5,10.5,11
2360,5,5,1,10.0,11.0,11
2361,5,4,1,0.0,0.0,0
2362,5,5,1,10.33333333,12.8,12
2363,5,5,1,0.0,11.66666667,6
2364,5,5,1,12.0,12.5,12
2365,5,5,1,13.83333333,14.5,14
2366,5,5,1,12.15384615,11.90909091,12
2367,3,5,1,14.0,13.66666667,14
2368,5,5,1,16.5,13.8,15
2369,5,5,1,18.0,13.33333333,16
2370,5,5,1,11.28571429,11.77777778,12
2371,5,3,1,0.0,0.0,0
2372,3,5,1,0.0,0.0,0
2373,4,5,1,14.0,12.0,13
2374,5,5,1,13.75,12.0,13
2375,5,5,1,13.25,11.0,12
2376,5,4,1,14.25,14.75,15
2377,5,5,1,0.0,0.0,0
2378,3,3,1,11.25,11.33333333,11
2379,5,5,1,13.5,12.5,13
2380,5,5,1,12.66666667,12.85714286,13
2381,5,5,1,15.16666667,12.33333333,14
2382,5,5,1,13.16666667,15.14285714,14
2383,5,5,1,11.8,11.44444444,12
2384,5,5,1,11.5,0.0,6
2385,5,1,1,14.5,11.33333333,13
2386,5,3,1,13.4,10.66666667,12
2387,5,5,1,0.0,0.0,0
2388,5,5,1,10.8,12.5,12
2389,5,5,1,0.0,0.0,0
2390,5,2,1,11.42857143,12.0,12
2391,5,5,1,12.5,11.6,12
2392,5,5,1,13.5,12.33333333,13
2393,5,5,1,0.0,0.0,0
2394,5,5,1,12.75,11.5,12
2395,5,5,1,11.33333333,12.33333333,12
2396,5,5,1,0.0,0.0,0
2397,5,5,1,11.4,12.4,12
2398,3,4,1,14.42857143,14.57142857,15
2399,5,5,1,12.49285714,11.7125,12
2400,5,2,1,11.5,11.0,11
2401,5,5,1,11.2,12.8,12
2402,5,4,1,12.0,11.0,12
2403,5,5,1,15.88571429,15.88571429,16
2404,5,5,1,12.94,11.58,12
2405,5,5,1,14.0,14.16666667,14
2406,5,5,1,0.0,0.0,0
2407,5,5,1,0.0,0.0,0
2408,3,3,1,0.0,0.0,0
2409,5,5,1,11.25,11.0,11
2410,5,5,1,0.0,0.0,0
2411,5,5,0,11.25,0.0,6
2412,5,5,0,10.66666667,12.5,12
2413,1,1,0,11.8,10.66666667,11
2414,5,5,1,11.625,11.18181818,11
2415,1,5,1,0.0,0.0,0
2416,5,5,1,10.25,11.25,11
2417,5,5,1,10.8,11.35714286,11
2418,5,5,1,12.54545455,12.66666667,13
2419,5,5,1,13.57142857,13.4,13
2420,5,5,1,0.0,0.0,0
2421,5,5,1,0.0,0.0,0
2422,5,5,1,14.77777778,12.2,13
2423,5,5,1,0.0,0.0,0
2424,5,5,1,0.0,0.0,0
2425,5,5,1,0.0,0.0,0
2426,5,5,1,0.0,0.0,0
2427,5,5,1,11.4,11.6,12
2428,5,5,1,11.66666667,10.85714286,11
2429,1,1,1,11.28571429,13.0,12
2430,5,4,1,11.5,12.6,12
2431,5,5,1,16.0,16.0,16
2432,5,5,1,12.5,12.66666667,13
2433,5,5,1,12.0,13.0,13
2434,5,5,1,0.0,11.66666667,6
2435,5,5,1,13.0,12.6,13
2436,3,5,1,13.71428571,12.08333333,13
2437,5,5,1,12.33333333,12.5,12
2438,5,5,1,12.72727273,12.7,13
2439,1,1,1,14.0,0.0,7
2440,5,5,1,0.0,0.0,0
2441,5,5,1,11.4,11.0,11
2442,1,1,1,0.0,10.0,5
2443,5,5,1,18.875,17.69230769,18
2444,1,1,1,0.0,0.0,0
2445,5,5,1,11.33333333,12.6,12
2446,5,5,1,13.5,16.2,15
2447,5,5,1,15.0,10.0,13
2448,5,5,1,0.0,0.0,0
2449,5,5,1,14.22222222,12.8,14
2450,5,5,1,0.0,0.0,0
2451,5,5,1,12.0,0.0,6
2452,5,5,1,12.6,12.0,12
2453,3,5,1,15.08333333,13.08333333,14
2454,4,5,1,0.0,0.0,0
2455,5,5,1,14.5,15.3,15
2456,5,5,1,14.5,13.5,14
2457,5,5,1,10.0,13.0,12
2458,5,5,1,0.0,0.0,0
2459,5,5,1,11.6,13.2,12
2460,5,5,1,11.75,0.0,6
2461,5,5,1,0.0,0.0,0
2462,3,3,1,0.0,0.0,0
2463,5,5,1,0.0,0.0,0
2464,5,5,1,11.25,11.8,12
2465,5,5,1,11.57142857,0.0,6
2466,5,5,1,10.0,16.0,13
2467,5,2,1,13.83333333,12.3,13
2468,5,5,1,12.75,12.66666667,13
2469,5,5,1,0.0,0.0,0
2470,3,5,1,11.6,11.0,11
2471,5,5,1,0.0,0.0,0
2472,5,5,1,11.25,10.33333333,11
2473,2,5,1,0.0,0.0,0
2474,3,5,1,14.33333333,15.0,15
2475,5,5,1,0.0,0.0,0
2476,5,5,1,13.5,13.5,14
2477,5,5,1,12.66666667,12.2,12
2478,5,5,1,12.44428571,11.34714286,12
2479,5,5,1,10.66666667,11.33333333,11
2480,3,3,1,0.0,0.0,0
2481,5,5,1,12.66666667,12.4,13
2482,5,5,1,13.2,14.83333333,14
2483,5,5,1,12.7,12.18181818,12
2484,5,5,1,14.83333333,14.8,15
2485,5,5,1,11.5,12.0,12
2486,5,5,1,0.0,0.0,0
2487,5,5,1,0.0,0.0,0
2488,5,5,1,12.66666667,12.5,13
2489,3,5,1,14.71428571,12.5,14
2490,5,5,1,13.66666667,10.25,12
2491,5,5,1,10.8,13.5,12
2492,5,5,1,10.5,10.42857143,10
2493,5,5,1,15.0,12.5,14
2494,5,5,1,12.66666667,14.0,13
2495,1,1,1,13.16666667,13.66666667,13
2496,5,5,1,0.0,0.0,0
2497,5,5,0,13.0,12.5,13
2498,3,5,1,0.0,0.0,0
2499,5,5,0,10.0,15.0,13
2500,2,2,0,13.33333333,13.375,13
2501,5,2,0,12.33333333,13.33333333,13
2502,5,5,0,13.18181818,11.64285714,12
2503,5,5,0,12.51333333,13.07142857,13
2504,5,5,0,0.0,0.0,0
2505,5,5,0,13.58571429,13.58571429,14
2506,5,5,0,11.15555556,11.425,11
2507,5,5,1,11.85714286,12.0,12
2508,5,5,1,0.0,0.0,0
2509,5,5,1,14.0,13.61538462,14
2510,4,5,0,12.0,0.0,6
2511,5,5,0,11.575,12.42,12
2512,3,3,0,13.19857143,13.0625,13
2513,5,5,0,13.5,12.0,13
2514,5,4,0,13.33333333,12.8,13
2515,5,5,1,14.25,10.0,12
2516,2,5,0,12.16666667,12.0,12
2517,5,5,0,12.21428571,12.21428571,12
2518,5,5,0,12.66666667,13.0,13
2519,5,5,0,12.28571429,13.5,13
2520,5,5,0,13.0,13.0,13
2521,5,5,0,12.14285714,11.16666667,12
2522,5,5,0,13.87571429,13.08571429,13
2523,5,5,0,0.0,0.0,0
2524,5,5,0,11.66666667,0.0,6
2525,5,5,0,13.15384615,11.0,12
2526,5,5,0,14.5,12.83333333,14
2527,5,5,0,14.44142857,13.65625,14
2528,3,5,0,15.16666667,14.28571429,15
2529,5,5,0,11.6,12.625,12
2530,5,5,0,11.66666667,12.33333333,12
2531,5,5,0,12.625,13.2,13
2532,4,5,0,12.66666667,11.0,12
2533,3,5,0,12.83333333,13.0,13
2534,5,5,0,11.85714286,13.14285714,13
2535,2,5,0,11.4,10.75,11
2536,4,3,0,14.85714286,15.14285714,15
2537,5,5,0,14.71428571,15.83333333,15
2538,3,5,0,13.5,13.0,13
2539,5,5,0,11.5,12.4,12
2540,5,5,0,14.0,0.0,7
2541,5,5,0,12.83333333,0.0,6
2542,5,5,0,13.42857143,14.75,14
2543,5,4,0,0.0,0.0,0
2544,5,4,0,11.66666667,11.5,12
2545,3,5,0,16.0,14.33333333,15
2546,5,5,0,13.83333333,11.83333333,13
2547,5,5,0,13.2325,13.2325,13
2548,5,5,1,14.0,14.16666667,14
2549,5,4,1,10.0,0.0,5
2550,5,5,0,13.33333333,12.27272727,13
2551,5,5,0,12.5,14.33333333,13
2552,5,5,0,12.5,11.5,12
2553,1,1,1,10.5,0.0,5
2554,5,5,1,10.66666667,11.33333333,11
2555,5,5,1,10.5,10.5,11
2556,3,4,0,12.0,11.4,12
2557,3,3,0,0.0,0.0,0
2558,5,5,0,11.5,10.66666667,11
2559,5,5,0,14.0,13.5,14
2560,3,5,0,13.5,12.6,13
2561,5,5,0,13.07375,13.07375,13
2562,3,5,0,10.75,0.0,5
2563,3,5,0,12.0,0.0,6
2564,5,5,0,14.0,13.33333333,14
2565,5,5,1,12.33333333,13.42857143,13
2566,5,5,0,13.46428571,14.78888889,14
2567,5,5,0,10.66666667,11.2,11
2568,5,5,0,11.6,12.2,12
2569,4,5,0,13.66666667,14.66666667,14
2570,5,5,0,14.4025,14.4025,14
2571,5,5,0,15.46875,16.3875,16
2572,5,5,0,12.625,14.16666667,13
2573,5,5,0,14.98333333,14.98333333,15
2574,5,5,0,15.0,13.0,14
2575,5,5,0,15.88888889,14.14285714,15
2576,5,5,0,11.5,11.0,11
2577,5,5,0,10.5,10.0,10
2578,5,5,0,13.98333333,13.98333333,14
2579,5,5,0,13.0,12.83333333,13
2580,5,5,0,13.66666667,13.0,13
2581,5,5,0,0.0,0.0,0
2582,5,5,0,14.4,15.4,15
2583,5,5,0,12.0,11.25,12
2584,5,5,0,14.16666667,13.66666667,14
2585,1,1,0,12.2,12.0,12
2586,5,5,0,12.0,12.66666667,12
2587,5,5,0,10.5,11.0,11
2588,5,5,0,12.33333333,10.5,11
2589,5,5,0,12.2,12.2,12
2590,5,5,0,0.0,0.0,0
2591,5,5,0,11.5,13.16666667,12
2592,5,5,0,10.88888889,11.61538462,11
2593,5,5,0,12.16666667,11.675,12
2594,5,5,0,10.0,12.0,11
2595,5,5,0,12.66666667,12.16666667,12
2596,5,5,0,11.4,12.2,12
2597,5,5,0,0.0,0.0,0
2598,5,5,0,13.0,12.0,13
2599,5,5,0,13.4,12.0,13
2600,5,5,0,13.5,12.8,13
2601,5,5,0,12.25,11.33333333,12
2602,5,5,0,12.28571429,12.83333333,13
2603,5,5,0,0.0,0.0,0
2604,5,5,0,10.5,13.0,12
2605,5,5,0,14.0,12.0,13
2606,5,5,0,14.2,12.2,13
2607,5,5,0,13.0,13.14285714,13
2608,5,5,0,11.0,12.75,12
2609,5,5,0,11.0,10.0,11
2610,5,5,0,12.38571429,13.75555556,13
2611,5,5,1,14.75,12.25,14
2612,5,5,0,16.16666667,15.83333333,16
2613,5,5,1,0.0,0.0,0
2614,3,5,1,12.4,13.0,13
2615,5,5,1,11.6,13.0,12
2616,5,5,0,12.2,0.0,6
2617,5,5,0,11.0,12.8,12
2618,5,5,0,12.33333333,12.4,12
2619,5,5,0,14.83333333,12.57142857,14
2620,3,3,0,11.55555556,11.9,12
2621,5,5,0,12.0,11.83333333,12
2622,5,5,0,12.72727273,12.6,13
2623,5,5,0,10.5,11.0,11
2624,4,5,0,12.33333333,12.0,12
2625,5,5,1,0.0,12.0,6
2626,5,4,1,14.84285714,14.38888889,15
2627,5,5,1,12.2,12.2,12
2628,5,5,1,10.8,11.75,11
2629,5,5,1,12.75,14.33333333,14
2630,5,5,1,11.0,12.0,12
2631,1,5,1,10.75,0.0,5
2632,5,5,1,12.55375,12.55375,13
2633,5,5,1,12.66571429,12.66571429,13
2634,5,5,1,12.71428571,13.0,13
2635,3,5,1,11.75,0.0,6
2636,5,5,1,11.0,0.0,6
2637,3,3,1,0.0,0.0,0
2638,5,5,1,13.4,12.2,13
2639,5,5,1,12.57894737,12.11764706,12
2640,5,5,1,0.0,0.0,0
2641,5,5,1,12.0,11.5,12
2642,3,3,1,12.33333333,0.0,6
2643,5,5,1,11.5,13.5,13
2644,5,5,1,12.8,13.83333333,13
2645,5,5,1,0.0,0.0,0
2646,4,5,1,13.28571429,12.14285714,13
2647,5,5,1,11.8,12.0,12
2648,5,5,1,11.33333333,13.5,12
2649,5,5,1,12.002,12.002,12
2650,3,5,1,13.97666667,13.22222222,14
2651,3,5,1,15.2,11.0,13
2652,5,5,1,13.14285714,14.16666667,14
2653,5,5,1,0.0,0.0,0
2654,3,2,1,13.86714286,13.86714286,14
2655,5,5,1,12.675,12.675,13
2656,5,5,1,0.0,0.0,0
2657,5,5,1,12.0,12.5,12
2658,5,5,1,0.0,0.0,0
2659,4,4,1,11.0,12.2,12
2660,4,5,1,10.75,11.33333333,11
2661,5,5,1,14.2,14.16666667,14
2662,4,5,1,12.6,11.575,12
2663,5,5,1,0.0,0.0,0
2664,5,4,1,14.0,14.16666667,14
2665,5,5,1,10.0,12.25,11
2666,5,5,1,13.83333333,13.125,13
2667,5,5,1,11.0,11.0,11
2668,5,5,1,11.63571429,11.63571429,12
2669,5,5,1,12.25,0.0,6
2670,5,5,1,12.5,11.28571429,12
2671,2,5,1,13.8,13.66666667,14
2672,5,5,1,12.0,11.0,12
2673,5,5,1,11.0,12.5,12
2674,5,5,1,13.75,11.55555556,13
2675,2,2,1,10.66666667,11.25,11
2676,5,5,1,0.0,13.15,7
2677,5,5,1,13.83333333,15.4,15
2678,5,5,1,0.0,0.0,0
2679,5,5,1,15.8,16.8,16
2680,1,1,1,12.52608696,12.52608696,13
2681,5,5,1,12.78333333,0.0,6
2682,5,5,1,0.0,10.0,5
2683,5,5,1,13.0,10.66666667,12
2684,5,5,1,0.0,0.0,0
2685,5,5,1,10.8,12.0,11
2686,5,5,1,11.0,10.0,11
2687,5,5,1,0.0,0.0,0
2688,5,5,1,0.0,0.0,0
2689,5,5,1,12.0,0.0,6
2690,5,5,1,10.75,11.0,11
2691,5,5,1,11.6,13.5,13
2692,5,5,1,11.8,11.6,12
2693,5,5,1,16.0,15.16666667,16
2694,5,4,1,12.66666667,11.5,12
2695,5,5,1,14.4,13.5,14
2696,4,2,1,0.0,0.0,0
2697,5,5,1,12.25,13.4,13
2698,5,5,1,12.6,12.75,13
2699,5,5,1,13.4,13.4,13
2700,5,4,1,0.0,0.0,0
2701,3,3,1,10.0,0.0,5
2702,5,4,1,0.0,0.0,0
2703,2,5,1,11.25,11.2,11
2704,5,5,1,0.0,0.0,0
2705,5,2,1,10.66666667,14.0,12
2706,3,3,1,11.75,13.4,13
2707,5,5,1,0.0,0.0,0
2708,5,5,0,12.66666667,14.125,13
2709,5,3,0,11.95,12.04285714,12
2710,5,5,0,14.0,15.66666667,15
2711,1,5,0,0.0,0.0,0
2712,5,5,0,11.5,0.0,6
2713,4,5,0,12.0,12.8,12
2714,5,5,0,16.42857143,16.66666667,17
2715,5,5,0,13.336,13.20714286,13
2716,5,5,0,0.0,0.0,0
2717,5,5,0,14.66666667,14.0,14
2718,4,5,0,14.11571429,14.11571429,14
2719,2,5,0,14.85714286,13.11111111,14
2720,5,5,0,13.83333333,13.71428571,14
2721,3,3,0,11.0,11.75,11
2722,3,5,0,11.75,13.66666667,13
2723,5,4,0,10.0,12.0,11
2724,5,5,0,12.415,12.415,12
2725,3,3,0,11.0,10.5,11
2726,5,5,0,14.42857143,13.42857143,14
2727,5,5,0,14.31285714,14.31285714,14
2728,3,5,0,15.42857143,14.5,15
2729,5,5,0,12.0,13.4,13
2730,5,5,0,13.83333333,13.71428571,14
2731,4,5,0,12.16666667,12.14285714,12
2732,5,5,0,14.01428571,14.01428571,14
2733,5,5,0,10.33333333,13.33333333,12
2734,5,5,0,13.2,13.6,13
2735,5,5,0,15.4,15.4,15
2736,5,5,0,13.38571429,15.925,15
2737,3,5,0,10.85714286,11.0,11
2738,5,5,0,11.33333333,12.0,12
2739,5,5,0,14.5,13.6,14
2740,5,5,0,14.16666667,12.375,13
2741,1,1,0,12.83333333,12.0,12
2742,5,5,0,13.33333333,14.5,14
2743,4,4,0,13.66666667,14.57142857,14
2744,5,5,0,10.83333333,11.0,11
2745,5,5,0,13.42857143,13.14285714,13
2746,5,5,1,12.40142857,11.80833333,12
2747,3,5,1,0.0,0.0,0
2748,5,5,1,0.0,0.0,0
2749,5,5,1,11.5,11.6,12
2750,5,5,1,0.0,0.0,0
2751,4,5,1,14.14285714,13.5,14
2752,5,5,1,0.0,0.0,0
2753,5,5,1,13.8,12.8,13
2754,5,5,1,13.6,13.6,14
2755,5,5,1,11.73333333,11.88888889,12
2756,5,5,1,10.0,10.0,10
2757,3,3,1,0.0,0.0,0
2758,4,5,1,0.0,0.0,0
2759,5,5,1,10.8,12.0,11
2760,4,5,1,13.04666667,13.30625,13
2761,5,5,0,11.0,10.83333333,11
2762,5,5,0,12.33333333,11.66666667,12
2763,5,5,0,11.8,13.28571429,13
2764,5,5,0,11.0,11.25,11
2765,5,5,0,13.11,13.11,13
2766,5,5,0,14.41428571,14.41428571,14
2767,5,5,0,0.0,0.0,0
2768,5,5,0,12.33333333,12.2,12
2769,5,5,0,0.0,10.0,5
2770,5,5,0,14.1,13.3125,14
2771,5,5,0,13.045,13.045,13
2772,4,5,1,12.858,12.858,13
2773,5,5,0,14.2525,14.2525,14
2774,5,5,0,14.06,11.24285714,13
2775,5,5,0,15.07571429,15.07571429,15
2776,5,5,0,0.0,0.0,0
2777,5,5,0,13.75,12.6,13
2778,5,5,0,13.15,13.21428571,13
2779,5,5,0,12.33333333,11.8,12
