MOTHER_JOB,FATHER_JOB,GENDER,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),GRADE
6,9,0,12.28571429,12.83333333,13
10,9,0,0,0,0
8,6,0,10.5,13,12
30,43,0,14,12,13
6,6,0,14.2,12.2,13
10,8,0,13,13.14285714,13
6,6,0,11,12.75,12
10,10,0,11,10,11
6,9,0,12.38571429,13.75555556,13
6,6,1,14.75,12.25,14
6,6,0,16.16666667,15.83333333,16
5,10,1,0,0,0
3,10,1,12.4,13,13
10,10,1,11.6,13,12
6,8,0,12.2,0,6
6,5,0,11,12.8,12
6,6,0,12.33333333,12.4,12
6,6,0,14.83333333,12.57142857,14
3,3,0,11.55555556,11.9,12
10,10,0,12,11.83333333,12
19,44,0,12.72727273,12.6,13
10,9,0,10.5,11,11
4,10,0,12.33333333,12,12
10,10,1,0,12,6
5,4,1,14.84285714,14.38888889,15
5,5,1,12.2,12.2,12
8,8,1,10.8,11.75,11
10,6,1,12.75,14.33333333,14
10,8,1,11,12,12
1,6,1,10.75,0,5
8,5,1,12.55375,12.55375,13
5,5,1,12.66571429,12.66571429,13
8,6,1,12.71428571,13,13
3,5,1,11.75,0,6
10,10,1,11,0,6
3,3,1,0,0,0
10,8,1,13.4,12.2,13
5,8,1,12.57894737,12.11764706,12
10,10,1,0,0,0
10,10,1,12,11.5,12
3,3,1,12.33333333,0,6
6,5,1,11.5,13.5,13
7,5,1,12.8,13.83333333,13
8,8,1,0,0,0
4,8,1,13.28571429,12.14285714,13
10,6,1,11.8,12,12
10,11,1,11.33333333,13.5,12
10,9,1,12.002,12.002,12
3,9,1,13.97666667,13.22222222,14
3,11,1,15.2,11,13
5,6,1,13.14285714,14.16666667,14
6,8,1,0,0,0
3,2,1,13.86714286,13.86714286,14
10,10,1,12.675,12.675,13
6,11,1,0,0,0
10,10,1,12,12.5,12
6,6,1,0,0,0
4,4,1,11,12.2,12
4,10,1,10.75,11.33333333,11
10,8,1,14.2,14.16666667,14
4,6,1,12.6,11.575,12
6,6,1,0,0,0
10,4,1,14,14.16666667,14
10,11,1,10,12.25,11
10,10,1,13.83333333,13.125,13
5,5,1,11,11,11
10,8,1,11.63571429,11.63571429,12
10,10,1,12.25,0,6
6,6,1,12.5,11.28571429,12
2,5,1,13.8,13.66666667,14
10,9,1,12,11,12
13,13,1,11,12.5,12
6,6,1,13.75,11.55555556,13
2,2,1,10.66666667,11.25,11
10,7,1,0,13.15,7
10,10,1,13.83333333,15.4,15
19,25,1,0,0,0
28,16,1,15.8,16.8,16
1,1,1,12.52608696,12.52608696,13
8,9,1,12.78333333,0,6
7,8,1,0,10,5
6,10,1,13,10.66666667,12
6,10,1,0,0,0
20,43,1,10.8,12,11
10,9,1,11,10,11
12,12,1,0,0,0
10,10,1,0,0,0
12,9,1,12,0,6
10,8,1,10.75,11,11
10,11,1,11.6,13.5,13
5,5,1,11.8,11.6,12
10,5,1,16,15.16666667,16
5,4,1,12.66666667,11.5,12
22,21,1,14.4,13.5,14
4,2,1,0,0,0
29,36,1,12.25,13.4,13
10,8,1,12.6,12.75,13
10,10,1,13.4,13.4,13
5,4,1,0,0,0
3,3,1,10,0,5
8,4,1,0,0,0
2,10,1,11.25,11.2,11
5,5,1,0,0,0
5,2,1,10.66666667,14,12
3,3,1,11.75,13.4,13
10,6,1,0,0,0
10,7,0,12.66666667,14.125,13
10,3,0,11.95,12.04285714,12
10,7,0,14,15.66666667,15
1,7,0,0,0,0
8,10,0,11.5,0,6
4,5,0,12,12.8,12
6,6,0,16.42857143,16.66666667,17
10,10,0,13.336,13.20714286,13
10,10,0,0,0,0
10,5,0,14.66666667,14,14
4,5,0,14.11571429,14.11571429,14
2,5,0,14.85714286,13.11111111,14
10,9,0,13.83333333,13.71428571,14
3,3,0,11,11.75,11
3,6,0,11.75,13.66666667,13
10,4,0,10,12,11
8,8,0,12.415,12.415,12
3,3,0,11,10.5,11
10,10,0,14.42857143,13.42857143,14
6,8,0,14.31285714,14.31285714,14
3,10,0,15.42857143,14.5,15
6,9,0,12,13.4,13
6,6,0,13.83333333,13.71428571,14
4,11,0,12.16666667,12.14285714,12
5,5,0,14.01428571,14.01428571,14
5,11,0,10.33333333,13.33333333,12
10,11,0,13.2,13.6,13
10,10,0,15.4,15.4,15
10,10,0,13.38571429,15.925,15
3,5,0,10.85714286,11,11
7,7,0,11.33333333,12,12
10,10,0,14.5,13.6,14
10,10,0,14.16666667,12.375,13
1,1,0,12.83333333,12,12
5,5,0,13.33333333,14.5,14
4,4,0,13.66666667,14.57142857,14
5,8,0,10.83333333,11,11
10,9,0,13.42857143,13.14285714,13
29,35,1,12.40142857,11.80833333,12
3,7,1,0,0,0
10,10,1,0,0,0
10,8,1,11.5,11.6,12
5,8,1,0,0,0
4,6,1,14.14285714,13.5,14
7,9,1,0,0,0
10,8,1,13.8,12.8,13
10,8,1,13.6,13.6,14
6,6,1,11.73333333,11.88888889,12
10,10,1,10,10,10
3,3,1,0,0,0
4,6,1,0,0,0
10,7,1,10.8,12,11
4,8,1,13.04666667,13.30625,13
10,6,0,11,10.83333333,11
6,6,0,12.33333333,11.66666667,12
12,12,0,11.8,13.28571429,13
10,10,0,11,11.25,11
5,5,0,13.11,13.11,13
8,8,0,14.41428571,14.41428571,14
6,12,0,0,0,0
7,11,0,12.33333333,12.2,12
10,9,0,0,10,5
8,8,0,14.1,13.3125,14
10,10,0,13.045,13.045,13
4,9,1,12.858,12.858,13
5,5,0,14.2525,14.2525,14
6,11,0,14.06,11.24285714,13
10,6,0,15.07571429,15.07571429,15
10,10,0,0,0,0
6,6,0,13.75,12.6,13
5,10,0,13.15,13.21428571,13
5,8,0,12.33333333,11.8,12
6,8,0,13.77857143,13.12222222,13
10,10,0,10.33333333,11,11
6,6,0,11.33333333,11,11
10,8,0,13.2,12.66666667,13
6,8,0,13.57142857,12.375,13
10,8,0,12.75,13.42857143,13
6,5,1,13,12,13
8,8,1,11.33333333,11,11
8,8,1,0,0,0
10,8,1,0,0,0
6,8,1,12.5,11,12
10,4,1,14.85714286,14.14285714,15
8,8,1,12,11.57142857,12
10,9,1,0,0,0
10,10,1,0,0,0
10,4,1,12.82857143,12.6875,13
10,10,1,0,0,0
8,8,1,13.33333333,14,14
10,4,1,13.07285714,13.07285714,13
6,8,1,12,11,12
4,9,0,15.5,16,16
3,5,0,0,0,0
5,8,0,14.71428571,15.16666667,15
10,2,0,16.71428571,15.33333333,16
10,10,0,10.85714286,11.66666667,11
10,10,0,11.65833333,12.41666667,12
10,8,0,11.6,12,12
6,8,0,14.625,14.14285714,14
10,10,0,12.16666667,12.66666667,12
17,40,0,13.375,12.11666667,13
10,10,0,12.5,12.83333333,13
2,12,0,12.56,12.56,13
5,4,0,13.19,14.23125,14
10,10,0,11,11.25,11
3,11,0,0,0,0
10,6,0,11.6,11.71428571,12
10,7,0,14.26666667,14.26666667,14
10,8,0,11,13.85714286,12
1,1,0,12.66666667,12.42857143,13
6,6,0,0,11,6
4,7,0,12.77142857,12.77142857,13
3,4,0,0,0,0
5,10,0,15.5,13.57142857,15
5,5,0,13.28571429,14.6,14
5,9,0,11.71666667,13.7,13
5,5,0,11.33333333,13.75,13
5,8,0,13.33333333,13.4,13
10,7,0,12.33333333,10,11
3,3,0,12.33333333,12.83333333,13
10,10,0,0,0,0
4,11,0,12.6,11.6,12
5,8,0,12.6,11,12
3,3,0,14.33333333,12.83333333,14
10,10,0,12,11,12
8,8,0,14.85714286,13.6,14
8,11,0,11.91666667,13.18181818,13
1,1,0,0,0,0
10,9,0,13.33333333,12.2,13
10,6,0,0,0,0
5,10,0,17,15.5,16
7,7,0,11.66666667,11.33333333,12
10,7,0,12.21052632,11.38461538,12
3,6,0,13,12.85714286,13
10,10,0,0,0,0
10,10,0,10.5,11,11
10,7,0,13.57142857,12.71428571,13
13,13,0,14,0,7
10,7,0,0,0,0
10,10,0,12.46153846,11.1,12
5,3,0,14.4,13,14
5,5,0,0,0,0
5,6,0,14.33333333,14.16666667,14
22,29,0,11.90909091,10.72727273,11
6,4,0,13.71428571,14.375,14
10,11,0,0,0,0
10,10,0,13.46,12.2375,13
4,4,0,15,13.33333333,14
5,4,0,0,0,0
5,5,0,13.4,12.8,13
1,1,0,13,12.5,13
10,10,0,11.25,13.75,13
3,3,0,12.6,11.6,12
10,10,0,12.66666667,11.83333333,12
7,7,0,12.33333333,12.10526316,12
6,6,0,12,11,12
10,10,0,16.4,16.6,17
12,12,0,0,0,0
10,10,0,12.75,14.75,14
10,11,0,14.5,13,14
10,10,0,14.8,14.4,15
3,3,0,10.36842105,11.5,11
10,7,0,0,0,0
6,7,0,10.66666667,11.33333333,11
5,10,0,12.69230769,12.38461538,13
12,12,0,0,0,0
10,11,0,11.8,11.66666667,12
5,5,0,0,0,0
10,8,0,12.33333333,11.5,12
5,8,0,13,11.875,12
6,8,0,12.5,11.66666667,12
10,8,0,12.2,11.25,12
6,6,0,11,11.2,11
10,10,0,10,12,11
10,10,0,12.33333333,11.5,12
7,7,0,14.30769231,15.23076923,15
6,8,0,14.45454545,13.5,14
10,10,0,11,13.2,12
10,10,0,13.14285714,12.83333333,13
10,8,0,13.75,11.85714286,13
10,7,0,14,13.8,14
1,1,0,13.75,12.5,13
4,10,0,0,0,0
5,8,0,13.16666667,12.42857143,13
1,1,0,12.44444444,12,12
10,10,0,12.66666667,13,13
10,10,0,11.33333333,10.5,11
7,7,0,11.25,12,12
3,3,0,13.6125,14.575,14
4,9,0,12.41428571,12.41428571,12
4,4,0,0,0,0
10,9,0,11.5,11.4375,11
5,5,0,0,0,0
10,10,0,11,13.125,12
4,4,0,14,13.5,14
10,8,0,12,12,12
3,4,0,12.5,12.5,13
8,6,0,11.33333333,11.33333333,11
5,10,0,14.06666667,14.06666667,14
12,12,0,13.55555556,13.57142857,14
4,10,0,11.6,12.25,12
4,4,0,0,0,0
5,5,0,13.27625,13.27625,13
13,13,0,0,0,0
1,9,0,14.375,14.75,15
10,10,0,0,0,0
10,10,0,10.66666667,11.8,11
10,10,0,13.41666667,14.5,14
8,8,0,12.97166667,12.32142857,13
10,10,0,10.92857143,11.83333333,11
10,10,0,0,0,0
5,8,0,0,0,0
5,6,0,13.25,0,7
5,5,0,11.33333333,12.4,12
1,1,0,11,0,6
7,7,0,12.75714286,12.75714286,13
10,8,0,14.5,14.66666667,15
5,7,0,13.83333333,14.57142857,14
10,8,0,11.25,10.4,11
10,4,0,0,0,0
5,5,0,13.67,13.67,14
12,12,0,0,12.5,6
1,5,0,13,0,7
7,7,0,0,0,0
10,10,0,11.97142857,11.97142857,12
1,1,0,0,0,0
12,12,0,16,12.25,14
7,7,0,0,0,0
1,1,0,12.75,0,6
10,4,0,11,10.75,11
7,6,0,0,0,0
10,10,0,12.2,12.33333333,12
10,3,0,12.42857143,12.3,12
3,5,0,14.5,13.58333333,14
10,2,0,13,13.83333333,13
3,4,0,11.71428571,12.75,12
10,6,0,10.25,13,12
3,8,0,0,0,0
4,11,0,12.375,13.14285714,13
6,6,0,12.66666667,12,12
5,3,0,10.5,12,11
6,6,0,14.125,12.6,13
5,9,0,14.66666667,13.83333333,14
10,10,0,11.4,12.33333333,12
10,10,0,0,0,0
10,10,0,14,14.8,14
10,10,0,0,0,0
10,6,0,0,0,0
10,10,0,12.63636364,11,12
4,8,0,12.33333333,11,12
3,3,0,15,12.83333333,14
10,2,0,11.75,12.66666667,12
10,10,0,14.13714286,14.13714286,14
4,5,0,12,11,12
5,10,0,10.8,11.5,11
10,10,0,13.28571429,12.5,13
8,4,0,13.6,12.6,13
4,4,0,13.55,14.1875,14
3,2,0,0,0,0
12,12,0,13.5,11.16666667,12
5,3,0,11.6,14.2,13
5,6,0,12.5,12.6,13
10,6,0,11,12.66666667,12
5,5,0,12,13,13
10,10,0,11.6,12.33333333,12
15,16,0,0,0,0
2,2,0,14.63636364,14.6,15
10,10,0,13,12.16666667,13
4,3,0,12.78571429,13.875,13
6,8,0,14.5,12,13
2,2,0,14.6,12.75,14
6,8,0,12.5,12.16666667,12
10,10,0,14,13.125,14
6,6,0,13.80142857,14.575,14
5,6,0,14.42857143,13.66666667,14
3,10,0,14.35,14.35,14
10,10,0,14.33333333,13.5,14
6,5,0,12.25,11.5,12
1,1,0,13.33333333,11.83333333,13
4,4,0,13,13.25,13
10,8,0,11.75,11.2,11
10,10,0,14.5,13,14
4,4,0,11.82,11.82,12
4,3,0,0,0,0
6,7,0,12.4,12.66666667,13
10,9,0,12.57142857,11.85714286,12
6,6,0,13.85714286,14.9,14
1,6,0,11.83333333,13.8,13
3,3,0,11,11.5,11
5,9,0,14.66666667,13.66666667,14
12,12,0,0,0,0
3,6,0,12.71428571,12.71428571,13
3,11,0,13.42222222,12.18888889,13
6,4,0,14,12.2,13
10,5,0,12.14285714,13.375,13
10,10,0,12.8,13,13
8,8,0,14.57285714,14.95555556,15
5,6,0,11.25,11,11
5,6,0,10,11.75,11
3,10,0,14.4,14.6,15
4,7,0,12.98285714,14.4625,14
3,4,0,15.75,13,14
7,7,0,12.28571429,14,13
10,10,0,13.755,13.57142857,14
4,4,0,13.83333333,13.5,14
8,8,0,0,0,0
6,7,0,14.71111111,14.62777778,15
5,9,0,14.61538462,13.7,14
2,6,0,13.67714286,14.53333333,14
10,10,0,13.16666667,12.8,13
2,3,0,10.8,11.33333333,11
6,4,0,12,12.83333333,12
3,4,0,13.95833333,14.71875,14
5,11,0,13,12.25,13
10,10,0,0,0,0
10,8,0,0,0,0
5,10,0,14,14,14
3,4,0,12.57142857,12.57142857,13
5,4,0,12,11.33333333,12
10,7,0,13.625,14,14
10,10,0,12.5,10,11
10,10,0,12.42857143,11.90909091,12
6,3,0,13.3875,15.9,15
6,6,0,12.64833333,12.20555556,12
3,10,0,14,13.33333333,14
3,3,0,12.8,11.85714286,12
5,5,0,11.33333333,10.83333333,11
3,3,0,0,0,0
10,11,0,14.16666667,13,14
10,10,0,12.83333333,13.83333333,13
10,10,0,12,11.83333333,12
10,10,0,13,13.14285714,13
10,5,0,13.39,12.75714286,13
8,8,0,12.33333333,13.6,13
4,4,0,12.57142857,11.625,12
10,8,0,12.33333333,12.83333333,13
4,10,0,13,10.75,12
10,8,0,12.33333333,10.25,11
1,12,0,13.16666667,14.2,14
4,4,0,13.33333333,13.6,13
6,8,0,13,13.14285714,13
10,7,0,10.9,11.7,11
3,6,0,11.5,10.85714286,11
10,10,0,15.85714286,16,16
1,12,0,12.6,13,13
10,7,0,14,14.57142857,14
10,7,0,14.66666667,13,14
10,7,0,13.66666667,14,14
1,1,0,0,0,0
9,8,0,12.62857143,12.62857143,13
10,10,0,14.23285714,14.23285714,14
6,7,0,15,14,15
10,10,0,10,0,5
5,5,0,12.25,11,12
26,35,0,13.5,13,13
8,8,0,12.2,11.5,12
10,8,0,0,0,0
5,11,0,12,12.75,12
6,3,0,12.32,11.9,12
10,9,0,12.35,12.5,12
11,10,1,0,0,0
6,6,1,11.33333333,10.57142857,11
5,5,1,0,0,0
5,6,1,11.6,12,12
10,5,1,12,13.66666667,13
10,10,1,11.75,12.22222222,12
15,17,1,12.8,11.6,12
5,5,1,11.33333333,13.66666667,13
10,3,1,0,0,0
5,10,1,10.8,12.25,12
5,9,1,12.5,13.5,13
6,6,1,15.2,14.16666667,15
4,6,1,13.31428571,12.575,13
8,6,0,13.09090909,12.08333333,13
3,10,0,0,0,0
10,4,0,12.2,11.5,12
10,10,0,12.83333333,12,12
10,10,0,11.2,12.42857143,12
5,5,0,12.33333333,12,12
10,10,0,15.94285714,15.94285714,16
10,8,0,0,0,0
10,10,0,10.25,10.71428571,10
10,8,0,13.2,12.83333333,13
7,11,0,14.16666667,12.5,13
12,4,0,14.575,14.575,15
8,8,0,10,0,5
10,10,0,12.28571429,11.42857143,12
10,10,0,14,12.33333333,13
10,10,0,11.25,0,6
10,10,0,11.6,11.66666667,12
5,8,0,12,0,6
4,11,0,13.47,13.32625,13
5,6,0,12.4,12.8,13
10,10,0,11.75,11.5,12
10,10,1,0,0,0
5,8,0,12,12.42857143,12
2,5,0,15.33333333,15.4,15
5,6,0,12.32,12.32,12
10,11,0,13.79857143,14.75625,14
5,6,0,13.16666667,12.5,13
4,10,0,16.33333333,15.4,16
2,5,0,0,0,0
5,5,0,14.75714286,15.36666667,15
5,5,0,11.66666667,12.33333333,12
3,10,0,12.6,12.375,12
10,8,0,11.66666667,11.5,12
6,9,0,15,13.33333333,14
8,10,0,0,0,0
10,8,0,13.57142857,13.33333333,13
4,11,0,10.8,11.5,11
2,2,0,11.33333333,13.33333333,12
7,4,0,11.4,12.83333333,12
8,10,0,10.64285714,11.55,11
8,8,0,10.5,11.75,11
10,10,0,14.65,14.65,15
8,8,0,13.71428571,14.86363636,14
1,1,0,12.26666667,12.07142857,12
10,9,0,10.375,11.66666667,11
10,6,0,11,15.4,13
5,10,0,13.8,13,13
5,10,0,12.66666667,12.83333333,13
4,5,0,11.75,12,12
10,9,0,12.78571429,12.78571429,13
3,5,0,14.44444444,13.33333333,14
5,5,0,13.25,13.8375,14
3,11,0,12.50625,13.2,13
5,4,0,0,0,0
10,8,0,12.75,11.75,12
5,8,0,16.85714286,16.5,17
5,4,0,13.16666667,15,14
3,8,0,12.2,11.5,12
10,11,0,16.5,14.28571429,15
5,6,0,11.75,11.6,12
3,10,0,11,0,6
10,10,0,15.11428571,15.11428571,15
10,9,0,15.5,14.28571429,15
10,8,0,11.14285714,12,12
6,6,0,11.33333333,11.33333333,11
4,5,0,12.04,11.77142857,12
8,8,0,11.16666667,10.75,11
5,11,0,10.6,10.75,11
10,10,0,12.5,13,13
5,5,0,0,0,0
15,26,0,15.66666667,13.83333333,15
3,3,0,15.33333333,15,15
4,9,0,12.18333333,11.78333333,12
10,10,0,10,11.33333333,11
5,8,0,12,11.25,12
6,6,0,10.33333333,10,10
5,5,1,11.16666667,14.66666667,13
10,10,1,11,11.33333333,11
10,10,1,0,0,0
10,10,0,12.85714286,11.8,12
10,10,0,14.32857143,14.32857143,14
6,8,0,15,16.33333333,16
10,10,0,13.6,12.4,13
3,8,0,12.85714286,13.25,13
3,4,0,14.5,10,12
10,9,0,10.66666667,10.5,11
5,3,0,13.42857143,11.33333333,12
9,8,1,11.71666667,10.868,11
5,9,1,12,12.8,12
10,3,0,13.2,10.75,12
6,8,0,12.2,12.25,12
10,7,0,12.58,12.15714286,12
6,8,0,11.33333333,10.83333333,11
10,6,1,0,0,0
10,6,0,12.42857143,14,13
10,10,1,13,13,13
4,11,1,14.53571429,14.53571429,15
10,8,1,11.2,11.2,11
4,4,1,16,13.66666667,15
10,3,1,13.14285714,12.66666667,13
1,1,1,11.6875,11.14285714,11
10,4,1,10.5,11,11
6,10,1,13.83333333,13.66666667,14
10,8,1,0,0,0
12,12,1,0,0,0
5,6,1,0,0,0
5,5,1,10,0,5
4,6,1,0,0,0
10,6,1,0,0,0
10,10,1,12.6,13,13
5,6,1,11.25,11,11
4,2,1,12.375,11.25,12
6,4,1,10.71428571,12.55555556,12
3,6,1,0,0,0
5,3,1,12,12.14285714,12
2,7,1,12.6,12.66666667,13
4,4,1,0,0,0
10,10,1,12.84142857,12.84142857,13
9,9,1,0,0,0
5,2,1,14.16666667,12.83333333,14
5,5,1,12.16666667,12,12
3,4,1,10.8,11,11
5,5,1,13,0,7
8,10,1,0,0,0
2,6,1,13,13.33333333,13
4,4,1,11.57142857,11.57142857,12
5,7,1,11.5,11,11
6,6,1,11,10.75,11
7,3,1,17.11111111,15.57142857,16
4,3,1,0,0,0
5,6,1,12.57142857,12.16666667,12
3,7,1,0,0,0
3,3,1,14.5,15.16666667,15
3,3,1,13.5,12.33333333,13
3,3,1,11.2,10,11
12,12,1,10.66666667,12.25,11
10,10,0,11,11.57142857,11
10,9,0,0,0,0
9,9,0,10,0,5
10,10,0,12.36,12,12
10,8,0,15.25,14.71428571,15
10,4,0,0,0,0
8,10,0,13,12.25,13
10,11,0,13.81375,13.81375,14
10,10,0,13.28571429,12.875,13
32,44,0,11.5,12.2,12
10,9,0,11.9625,13.04444444,13
6,6,0,13.68333333,13.11666667,13
10,5,0,14.98571429,14.98571429,15
10,10,0,11.25,11.5,11
4,10,0,12.5,12.6,13
10,10,0,0,0,0
5,4,0,13.78,13.661,14
10,8,0,13.805,14.2725,14
5,10,0,13.8,12.6,13
10,10,0,12.66666667,12,12
5,5,0,14.42428571,13.9375,14
5,10,0,13.16666667,12.5,13
10,10,0,10.66666667,10.4,11
10,10,0,12.07142857,12.27272727,12
10,10,0,10.25,12,11
8,8,0,14.11,14.11,14
6,8,0,12.4,10.66666667,12
5,9,0,12,12,12
3,3,0,14.83333333,13.5,14
5,8,0,15.42857143,13.5,14
6,6,0,11.6,11.4,12
6,6,0,14.16666667,14,14
10,10,0,9.8,0,5
7,8,0,10.71428571,11,11
5,12,0,0,0,0
10,3,0,12.33333333,13,13
5,3,0,13,12.25,13
5,6,0,11.4,11.25,11
10,8,0,12.76666667,12.76666667,13
10,5,0,12.6,12.66666667,13
10,4,0,13,13.4,13
10,10,0,14.31666667,14.31666667,14
5,11,0,12.75,12,12
4,9,0,13.4,12.6,13
10,5,0,0,0,0
10,10,0,15.75,13.8,15
8,8,0,12.4,11,12
22,40,0,11.5,12.33333333,12
4,2,0,13.4,14,14
10,6,0,11.66666667,11.8,12
10,9,0,0,0,0
1,1,0,13.28571429,11.6,12
10,10,0,11.5,10.5,11
10,10,0,13.25,11.71428571,12
10,10,0,12.25,13.4,13
10,7,0,12,12,12
10,10,0,12,0,6
10,10,0,10.92307692,11.14285714,11
10,10,0,12,11,12
10,10,0,13.71428571,14.4,14
4,4,0,10,13,12
10,9,0,10.33333333,11.5,11
8,8,0,12.72857143,14.625,14
12,12,0,13.33333333,12.875,13
28,31,0,12.22222222,11.6,12
10,10,0,11.33333333,10.83333333,11
10,7,1,11,12,12
6,6,1,13.8,13.8,14
10,10,1,12,0,6
1,2,1,11.25,10.16666667,11
5,7,1,10.5,12,11
10,8,1,11.55555556,11.61538462,12
6,6,1,14,0,7
10,8,1,13,0,7
1,1,0,11,11,11
10,6,0,13.68142857,13.68142857,14
10,11,0,12.1,12.61666667,12
6,11,0,10.5,11.25,11
8,8,0,11.94,12.8,12
4,8,0,12.86,11.56666667,12
10,8,0,14.25,14,14
8,8,0,0,0,0
6,2,0,0,0,0
10,8,0,13.89428571,14.3625,14
10,9,0,13.46875,13.31375,13
10,10,0,13.6,14.6,14
10,8,0,14.66666667,13.83333333,14
4,6,0,13.66666667,13,13
10,4,0,13.3,13.72727273,14
6,4,0,13.45454545,12.42857143,13
2,5,0,13.41625,13.41625,13
10,8,0,0,0,0
10,8,0,11.33333333,13,12
4,8,0,16,14.625,15
4,8,0,11,10.16666667,11
10,11,1,12.85714286,12.4,13
2,2,1,0,0,0
10,10,1,14.8,14.2,15
2,2,1,13,14,14
5,10,1,0,0,0
10,10,1,10,10,10
4,2,1,11.2,12,12
6,10,1,11.83333333,13,12
8,8,1,0,0,0
1,5,1,10.5,0,5
4,4,1,12.5,13.57142857,13
6,3,1,0,0,0
3,3,1,11,10,11
10,10,1,12.33333333,12,12
5,2,1,0,10,5
10,10,1,17,11,14
5,5,1,11,11.42857143,11
10,10,1,11.14285714,11.57142857,11
10,10,1,12.16666667,12,12
10,10,1,11,11.5,11
1,1,1,11,10.66666667,11
10,10,1,13.25,11.8,13
3,8,1,0,10,5
5,5,1,12.5,0,6
13,13,1,12.14285714,12.25,12
12,8,1,12,11.33333333,12
5,4,1,11.25,10.42857143,11
6,11,1,0,0,0
5,9,1,12.4,13,13
5,5,1,12.83333333,12.66666667,13
10,7,1,13,10,12
6,7,1,12,11.66666667,12
10,9,1,12,13,13
10,9,1,0,0,0
10,10,1,0,0,0
10,5,1,11.375,11.6,11
4,11,1,12,0,6
3,10,1,11.83333333,11.66666667,12
5,8,1,12,10.5,11
5,4,1,12,11,12
6,8,1,12.71428571,11.83333333,12
10,10,1,15.3,15.3,15
5,2,1,11.5,0,6
4,5,1,13,12.6,13
2,3,1,0,0,0
4,4,0,0,0,0
10,10,0,11,12,12
5,8,0,12.66666667,13.125,13
10,10,0,13.5,14,14
10,8,0,12,11.4,12
3,6,0,0,0,0
1,1,0,11.8,10.5,11
6,6,0,11.5,13,12
10,4,1,11.5,12,12
10,4,0,14.61666667,14.61666667,15
10,10,0,14.06,14.06,14
10,11,0,11,11.33333333,11
10,10,0,0,0,0
6,5,0,12.19230769,12.19230769,12
10,10,0,12.83333333,12.33333333,13
10,8,0,12.875,11.83333333,12
10,8,0,12.16666667,12.5,12
7,7,0,13.42857143,12.85714286,13
10,10,0,14.5,14.66666667,15
4,8,0,12.14285714,12.85714286,13
10,10,0,11.25,11.71428571,11
10,4,0,13.9,13.9,14
10,9,0,13.76666667,12.06666667,13
1,1,0,11.61538462,12.54545455,12
10,9,0,15.16666667,14.14285714,15
6,6,0,0,0,0
10,10,0,14.5,11.33333333,13
8,8,0,10.8,10.71428571,11
5,4,0,13.99571429,14.95555556,14
5,10,0,13.28571429,11.8,13
10,6,0,12.75,13.25,13
6,6,0,10.5,12.4,11
10,10,0,12.71428571,12.28571429,13
5,10,0,12.88625,12.88625,13
10,10,0,13,12.66666667,13
10,10,0,12.2,11.2,12
4,8,0,12.8,14.5,14
5,10,0,13.78571429,13.88888889,14
3,10,0,0,13.25,7
10,8,0,14.50125,14.50125,15
5,5,0,14.35,14.35,14
6,6,0,11.5,12.33333333,12
10,10,0,11.71428571,14.66666667,13
8,8,0,13.57142857,13.6,14
10,6,0,13,13.66666667,13
10,8,0,13.56875,14.02625,14
10,10,0,10.2,11.25,11
4,4,0,0,0,0
10,10,0,12.2,11.8,12
10,4,0,14.15375,14.15375,14
5,6,0,0,0,0
4,6,0,13.83333333,12.83333333,13
5,5,0,13.42857143,14,14
10,6,0,12.45428571,12.45428571,12
8,6,0,11,0,6
5,8,0,0,0,0
8,9,0,13.27166667,12.94375,13
3,10,0,13.54833333,14.775,14
3,6,0,12.16666667,12.5,12
4,4,0,11,0,6
10,10,0,13.28571429,14.42857143,14
5,10,0,13.33333333,14,14
10,5,0,13.2575,13.2575,13
10,7,0,0,0,0
6,9,0,12.66666667,11.5,12
2,11,0,14.6,15.4,15
5,2,0,0,0,0
10,10,0,12.33333333,0,6
6,6,0,10.8,11,11
5,4,0,11.66666667,11.33333333,12
10,10,0,12.5,14.33333333,13
10,10,0,0,0,0
25,32,0,15.33333333,14.16666667,15
5,5,0,14.2,14.2,14
10,8,0,14.83333333,14.66666667,15
5,10,0,13.64285714,14.3875,14
9,9,0,13.83333333,14,14
5,8,0,11.83333333,13,12
5,8,0,13.42857143,13.5,13
10,9,0,10.5,10.33333333,10
4,8,0,11.41666667,11.9625,12
10,9,0,12.75,11,12
5,10,0,11.15,12.81428571,12
5,9,0,11.66666667,13.625,13
10,8,0,11.5,12.4,12
10,10,0,13.83333333,12.66666667,13
4,4,0,11.71428571,11.33333333,12
10,6,0,11.67857143,13.0375,12
3,2,0,15.71428571,14.66666667,15
6,9,0,0,0,0
10,7,0,13,13,13
3,3,0,14.48571429,14.58888889,15
10,10,0,12.28571429,12.125,12
6,7,0,13.375,13.5,13
5,5,0,11.57142857,11.57142857,12
10,10,0,12.65714286,12.65714286,13
10,10,0,10,10,10
7,6,0,13.71428571,13.16666667,13
10,10,0,13.07142857,13,13
10,8,0,15.33333333,14,15
2,2,0,11.57142857,12.14285714,12
10,10,0,0,0,0
10,8,0,12.9,12.9,13
10,10,0,13.126,13.126,13
8,8,0,11.5,11.66666667,12
10,10,0,10.33333333,11.8,11
5,5,0,13.5,13.42857143,13
10,10,0,0,0,0
4,11,0,12,11.5,12
4,5,0,11.14285714,11.375,11
10,10,0,11.4,10.25,11
8,8,0,12.77142857,12.77142857,13
